x,kde_mean,kde_mean_norm,kde_std,kde_std_norm,ci_lower,ci_upper,ci_lower_norm,ci_upper_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20100502512562815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30150753768844224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6030150753768845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7035175879396985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8040201005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9045226130653267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.105527638190955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.206030150753769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.306532663316583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.407035175879397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5075376884422111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6080402010050252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7085427135678393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8090452261306533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9095477386934674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0100502512562817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1105527638190957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.21105527638191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.311557788944724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.412060301507538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.613065326633166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.71356783919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.814070351758794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9145728643216082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0150753768844223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1155778894472363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2160804020100504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3165829145728645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4170854271356785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5175879396984926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6180904522613067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7185929648241207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.819095477386935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.919597989949749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.120603015075377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2211055276381915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3216080402010055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.42211055276382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.522613065326634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.623115577889448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.723618090452262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.824120603015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.92462311557789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.125628140703518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.226130653266332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.326633165829146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.42713567839196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.527638190954774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.628140703517588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.728643216080402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8291457286432165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9296482412060305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.030150753768845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.130653266331659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.231155778894473,5.739208976333604e-301,1.4875555417327132e-301,0.0,0.0,0.0,0.0,0.0,0.0
6.331658291457287,3.182098623656541e-248,8.247736685455691e-249,0.0,0.0,0.0,2.6262098530784224e-289,0.0,6.806918926997405e-290
6.432160804020101,1.2138925129451795e-200,3.1463090857043724e-201,0.0,0.0,0.0,2.8711936537280873e-233,0.0,7.441896694480546e-234
6.532663316582915,3.205841649659545e-158,8.309276646892738e-159,1.9868731275785635e-156,5.1498109649553564e-157,0.0,4.557882317050476e-183,0.0,1.1813654333293382e-183
6.633165829145729,5.943578274046199e-121,1.5405263749304624e-121,3.5509576260984846e-119,9.203788739777364e-120,5.214034798410302e-258,4.798614657149679e-139,1.3514347344984378e-258,1.2437612666341606e-139
6.733668341708543,7.941482842402827e-89,2.058366729719323e-89,4.3671128373355275e-87,1.1319195605769005e-87,5.36465962427418e-190,4.051440455433355e-101,1.390475444700887e-190,1.0500998876904595e-101
6.834170854271357,7.972207255857033e-62,2.066330243800925e-62,3.734041099632254e-60,9.678325974399578e-61,1.9838969735307675e-132,3.0765593465901523e-69,5.142097019592668e-133,7.974187600350125e-70
6.934673366834171,6.3514070709707464e-40,1.6462322290725528e-40,2.2850195440589327e-38,5.922581839673446e-39,1.9620813688268446e-85,1.7726306037447146e-43,5.0855527748938066e-86,4.594512046728058e-44
7.035175879396985,4.468877738274295e-23,1.1582961819840638e-23,1.069295467982451e-21,2.7715254936807004e-22,2.53184333448955e-49,7.186823803405733e-24,6.562328708624531e-50,1.862765342802068e-24
7.135678391959799,4.669179117625281e-11,1.2102126443570043e-11,4.3187227558000093e-10,1.1193772513057294e-10,1.8922247492941305e-23,2.971707650337287e-10,4.904490189542563e-24,7.702420667896194e-11
7.236180904522613,0.0021201057870703774,0.0005495139008914206,0.002913389998744571,0.0007551266133943327,1.9651881513473118e-07,0.010095386961923474,5.0936052984634075e-08,0.0026166408790953425
