x,kde_mean,kde_mean_norm,kde_std,kde_std_norm,ci_lower,ci_upper,ci_lower_norm,ci_upper_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20100502512562815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30150753768844224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6030150753768845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7035175879396985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8040201005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9045226130653267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.105527638190955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.206030150753769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.306532663316583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.407035175879397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5075376884422111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6080402010050252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7085427135678393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8090452261306533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9095477386934674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0100502512562817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1105527638190957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.21105527638191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.311557788944724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.412060301507538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.613065326633166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.71356783919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.814070351758794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9145728643216082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0150753768844223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1155778894472363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2160804020100504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3165829145728645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4170854271356785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5175879396984926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6180904522613067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7185929648241207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.819095477386935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.919597989949749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.120603015075377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2211055276381915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3216080402010055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.42211055276382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.522613065326634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.623115577889448,3.106807318717847e-302,1.1652906220841598e-302,0.0,0.0,0.0,0.0,0.0,0.0
4.723618090452262,5.231591529353553e-268,1.9622473885012362e-268,0.0,0.0,0.0,2.72424483e-315,0.0,1.0218004e-315
4.824120603015076,7.12415687845593e-236,2.672104301642724e-236,0.0,0.0,0.0,3.687725247939962e-277,0.0,1.383179324432926e-277
4.92462311557789,7.84623614015589e-206,2.942939311909042e-206,0.0,0.0,0.0,2.570609101777413e-241,0.0,9.641752358757882e-242
5.025125628140704,6.991070405633203e-178,2.62218668436011e-178,0.0,0.0,0.0,6.103991638389251e-208,0.0,2.2894642260694057e-208
5.125628140703518,5.042958685292642e-152,1.891495629009451e-152,3.1797007850586183e-150,1.1926312531642886e-150,0.0,4.626048489723368e-177,0.0,1.735122384289324e-177
5.226130653266332,2.949614874957852e-128,1.1063314199886761e-128,1.8513126029427146e-126,6.943839747505384e-127,0.0,1.1130576466859992e-148,0.0,4.174818405080669e-149
5.326633165829146,1.4033389086879723e-106,5.263595395979648e-107,8.71684078228409e-105,3.269482711914165e-105,0.0,8.517280805336864e-123,0.0,3.19463244093698e-123
5.42713567839196,5.4625607671454115e-87,2.0488785371943754e-87,3.319873538601988e-85,1.2452067682893183e-85,1.6062174430959897e-291,2.070396025555385e-99,6.02454523713493e-292,7.765570326954398e-100
5.527638190954774,1.755959064996895e-69,6.586190971279809e-70,1.023517792936907e-67,3.83897539593112e-68,4.715710246264333e-243,1.3493478230297213e-78,1.768752408084909e-243,5.061087485641432e-79
5.628140703517588,4.723270345574299e-54,1.7715880241769825e-54,2.5598336808258697e-52,9.601336279819891e-53,2.243225729517772e-199,2.682773887294629e-60,8.413814046581227e-200,1.0062456185171017e-60
5.728643216080402,1.0836185941945977e-40,4.0643994177666083e-41,5.2196373421027934e-39,1.9577636529911446e-39,3.8561296532248403e-160,1.9113603275186793e-44,1.4463438705616233e-160,7.169064691145408e-45
5.8291457286432165,2.2130292670799724e-29,8.300554192045394e-30,8.75922291887581e-28,3.285379258190683e-28,5.374723786982075e-125,4.271170234744142e-31,2.0159329442572602e-125,1.6020158668630852e-31
5.9296482412060305,4.59832724914193e-20,1.7247247965511116e-20,1.2318309862289686e-18,4.620309369033202e-19,5.185661361763315e-94,3.136342318912218e-20,1.9450200589397282e-94,1.1763685085505656e-20
6.030150753768845,1.3418355015837955e-12,5.032910528292717e-13,1.561888958348927e-11,5.858279478535292e-12,6.737857979430177e-68,7.415951854553519e-12,2.5272126369282484e-68,2.781549759418367e-12
6.130653266331659,7.301287524016837e-07,2.738541856013177e-07,2.4199902565348483e-06,9.076816365421999e-07,2.839986173921495e-46,6.375852006392512e-06,1.0652122632069625e-46,2.391432679485206e-06
6.231155778894473,0.004344429479901329,0.0016294936930057971,0.005183949051524946,0.0019443778114946262,1.0254747414924038e-28,0.018297141398664743,3.846315451382523e-29,0.00686282897376818
6.331658291457287,0.09417878754747014,0.035324256276573505,0.06269708130081514,0.023516205987965614,1.4713297589662601e-15,0.22614163846105304,5.518613142781899e-16,0.08482042931138853
