x,kde_mean,kde_mean_norm,kde_std,kde_std_norm,ci_lower,ci_upper,ci_lower_norm,ci_upper_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20100502512562815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30150753768844224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6030150753768845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7035175879396985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8040201005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9045226130653267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.105527638190955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.206030150753769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.306532663316583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.407035175879397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5075376884422111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6080402010050252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7085427135678393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8090452261306533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9095477386934674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0100502512562817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1105527638190957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.21105527638191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.311557788944724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.412060301507538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.613065326633166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.71356783919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.814070351758794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9145728643216082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0150753768844223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1155778894472363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2160804020100504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3165829145728645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4170854271356785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5175879396984926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6180904522613067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7185929648241207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.819095477386935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.919597989949749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.120603015075377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2211055276381915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3216080402010055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.42211055276382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.522613065326634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.623115577889448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.723618090452262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.824120603015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.92462311557789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.125628140703518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.226130653266332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.326633165829146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.42713567839196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.527638190954774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.628140703517588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.728643216080402,7.634511826129255e-309,2.477886904290117e-309,0.0,0.0,0.0,0.0,0.0,0.0
5.8291457286432165,1.4269445685816277e-270,4.63134688918152e-271,0.0,0.0,0.0,0.0,0.0,0.0
5.9296482412060305,7.112459678607925e-235,2.308447625242527e-235,0.0,0.0,0.0,6.783647859176059e-294,0.0,2.2017271799931658e-294
6.030150753768845,9.454276421181823e-202,3.0685167915265007e-202,0.0,0.0,0.0,9.52071510272726e-252,0.0,3.0900803888709047e-252
6.130653266331659,3.3516913752362645e-171,1.0878380117895256e-171,0.0,0.0,0.0,6.771362244568002e-213,0.0,2.197739713048093e-213
6.231155778894473,3.1697428321581164e-143,1.0287840837302392e-143,2.0031967564931572e-141,6.501653442519396e-142,0.0,1.6285935818701e-177,0.0,5.285826783469484e-178
6.331658291457287,8.00140600837532e-118,2.596967509593034e-118,5.0497508342136545e-116,1.6389668058671576e-116,5.354801733144658e-296,3.6110046793067356e-145,1.7379753141801635e-296,1.1720017481092844e-145
6.432160804020101,5.398529064474278e-95,1.75216762720932e-95,3.394731641607885e-93,1.1018073283389336e-93,3.1746196719271635e-240,4.170400977563059e-116,1.0303669298470904e-240,1.353561590221741e-116
6.532663316582915,9.760222641434186e-75,3.167815888815967e-75,6.086324894664177e-73,1.975401321683401e-73,3.3195757596872026e-191,2.4317807951381523e-90,1.0774144424763082e-191,7.892682497070792e-91
6.633165829145729,4.7474268149084574e-57,1.5408433442301205e-57,2.9108798087632242e-55,9.447664922609546e-56,1.6838626489447417e-147,7.815821131719536e-68,5.4652102209904945e-148,2.5367333589397088e-68
6.733668341708543,6.251046936817963e-42,2.0288641494838438e-42,3.716530832312586e-40,1.2062517274856193e-40,1.3627931946826183e-109,1.3235105367277032e-48,4.4231346905540566e-110,4.295637365343228e-49
6.834170854271357,2.2802912085416747e-29,7.40100199239332e-30,1.2688873672299386e-27,4.118350278163544e-28,5.860959618823024e-77,1.0107987607094658e-32,1.90225588967591e-77,3.280687841051567e-33
6.934673366834171,2.744202983223381e-19,8.906692123483996e-20,1.165150334361814e-17,3.781657322427874e-18,1.4702244277441473e-50,4.426380188784918e-20,4.771817686372885e-51,1.4366432003760796e-20
